id,path,split,species_src,species_tgt,label,gen_family,seed,ref_id,source
flickr_cat_000257_swap_pixabay_cat_002090,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/flickr_cat_000257_swap_pixabay_cat_002090.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_002848_swap_pixabay_cat_001049,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_002848_swap_pixabay_cat_001049.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_001504_swap_pixabay_cat_002203,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_001504_swap_pixabay_cat_002203.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_004417_swap_pixabay_cat_003928,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_004417_swap_pixabay_cat_003928.png,holdout,,,fake,fake_swap_like,,,generated
flickr_cat_000705_swap_flickr_cat_000012,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/flickr_cat_000705_swap_flickr_cat_000012.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_003955_swap_pixabay_cat_004241,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_003955_swap_pixabay_cat_004241.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_001439_swap_pixabay_cat_004141,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_001439_swap_pixabay_cat_004141.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_002768_swap_pixabay_cat_001271,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_002768_swap_pixabay_cat_001271.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_000921_swap_pixabay_cat_000805,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_000921_swap_pixabay_cat_000805.png,holdout,,,fake,fake_swap_like,,,generated
flickr_cat_000619_swap_flickr_cat_000112,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/flickr_cat_000619_swap_flickr_cat_000112.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_000262_swap_pixabay_cat_002814,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_000262_swap_pixabay_cat_002814.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_002940_swap_flickr_cat_000766,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_002940_swap_flickr_cat_000766.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_003978_swap_pixabay_cat_001894,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_003978_swap_pixabay_cat_001894.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_002239_swap_pixabay_cat_001570,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_002239_swap_pixabay_cat_001570.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_000191_swap_pixabay_cat_001191,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_000191_swap_pixabay_cat_001191.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_003133_swap_pixabay_cat_001825,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_003133_swap_pixabay_cat_001825.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_000605_swap_flickr_cat_000587,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_000605_swap_flickr_cat_000587.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_001053_swap_pixabay_cat_004506,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_001053_swap_pixabay_cat_004506.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_000723_swap_pixabay_cat_001112,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_000723_swap_pixabay_cat_001112.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_003699_swap_pixabay_cat_001906,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_003699_swap_pixabay_cat_001906.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_003669_swap_flickr_cat_000804,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_003669_swap_flickr_cat_000804.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_002839_swap_pixabay_cat_002127,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_002839_swap_pixabay_cat_002127.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_002194_swap_pixabay_cat_004692,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_002194_swap_pixabay_cat_004692.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_000788_swap_pixabay_cat_002034,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_000788_swap_pixabay_cat_002034.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_000420_swap_pixabay_cat_001385,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_000420_swap_pixabay_cat_001385.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_002454_swap_pixabay_cat_001485,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_002454_swap_pixabay_cat_001485.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_001026_swap_pixabay_cat_004249,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_001026_swap_pixabay_cat_004249.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_000853_swap_pixabay_cat_001129,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_000853_swap_pixabay_cat_001129.png,holdout,,,fake,fake_swap_like,,,generated
flickr_cat_000554_swap_pixabay_cat_001198,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/flickr_cat_000554_swap_pixabay_cat_001198.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_001222_swap_pixabay_cat_001081,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_001222_swap_pixabay_cat_001081.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_004378_swap_pixabay_cat_000491,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_004378_swap_pixabay_cat_000491.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_002478_swap_pixabay_cat_004796,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_002478_swap_pixabay_cat_004796.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_004626_swap_pixabay_cat_001928,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_004626_swap_pixabay_cat_001928.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_002583_swap_pixabay_cat_002810,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_002583_swap_pixabay_cat_002810.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_002205_swap_pixabay_cat_004421,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_002205_swap_pixabay_cat_004421.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_002701_swap_pixabay_cat_001523,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_002701_swap_pixabay_cat_001523.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_003658_swap_pixabay_cat_003745,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_003658_swap_pixabay_cat_003745.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_001675_swap_pixabay_cat_001819,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_001675_swap_pixabay_cat_001819.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_004628_swap_pixabay_cat_001916,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_004628_swap_pixabay_cat_001916.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_000693_swap_flickr_cat_000456,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_000693_swap_flickr_cat_000456.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_003455_swap_pixabay_cat_002013,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_003455_swap_pixabay_cat_002013.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_004008_swap_pixabay_cat_003440,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_004008_swap_pixabay_cat_003440.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_002290_swap_pixabay_cat_004151,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_002290_swap_pixabay_cat_004151.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_001600_swap_pixabay_cat_000032,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_001600_swap_pixabay_cat_000032.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_000116_swap_pixabay_cat_004101,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_000116_swap_pixabay_cat_004101.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_002303_swap_pixabay_cat_004702,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_002303_swap_pixabay_cat_004702.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_002183_swap_pixabay_cat_003094,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_002183_swap_pixabay_cat_003094.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_000965_swap_pixabay_cat_003245,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_000965_swap_pixabay_cat_003245.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_002601_swap_pixabay_cat_002513,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_002601_swap_pixabay_cat_002513.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_004680_swap_pixabay_cat_002713,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_004680_swap_pixabay_cat_002713.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_000670_swap_pixabay_cat_001775,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_000670_swap_pixabay_cat_001775.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_002307_swap_pixabay_cat_001303,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_002307_swap_pixabay_cat_001303.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_004375_swap_pixabay_cat_002682,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_004375_swap_pixabay_cat_002682.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_003011_swap_pixabay_cat_002451,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_003011_swap_pixabay_cat_002451.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_003838_swap_pixabay_cat_002281,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_003838_swap_pixabay_cat_002281.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_002139_swap_pixabay_cat_001225,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_002139_swap_pixabay_cat_001225.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_002228_swap_pixabay_cat_000395,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_002228_swap_pixabay_cat_000395.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_000706_swap_pixabay_cat_001491,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_000706_swap_pixabay_cat_001491.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_003327_swap_pixabay_cat_004333,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_003327_swap_pixabay_cat_004333.png,holdout,,,fake,fake_swap_like,,,generated
flickr_cat_000315_swap_pixabay_cat_004164,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/flickr_cat_000315_swap_pixabay_cat_004164.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_001943_swap_pixabay_cat_001180,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_001943_swap_pixabay_cat_001180.png,holdout,,,fake,fake_swap_like,,,generated
flickr_cat_000694_swap_pixabay_cat_003760,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/flickr_cat_000694_swap_pixabay_cat_003760.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_001086_swap_flickr_cat_000209,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_001086_swap_flickr_cat_000209.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_000860_swap_flickr_cat_000050,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_000860_swap_flickr_cat_000050.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_000834_swap_pixabay_cat_001683,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_000834_swap_pixabay_cat_001683.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_004461_swap_pixabay_cat_002939,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_004461_swap_pixabay_cat_002939.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_002163_swap_pixabay_cat_000450,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_002163_swap_pixabay_cat_000450.png,holdout,,,fake,fake_swap_like,,,generated
flickr_cat_000811_swap_pixabay_cat_001794,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/flickr_cat_000811_swap_pixabay_cat_001794.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_002631_swap_pixabay_cat_001859,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_002631_swap_pixabay_cat_001859.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_000582_swap_pixabay_cat_004278,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_000582_swap_pixabay_cat_004278.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_000382_swap_pixabay_cat_000908,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_000382_swap_pixabay_cat_000908.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_004064_swap_pixabay_cat_002118,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_004064_swap_pixabay_cat_002118.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_000212_swap_pixabay_cat_000478,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_000212_swap_pixabay_cat_000478.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_000243_swap_pixabay_cat_001948,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_000243_swap_pixabay_cat_001948.png,holdout,,,fake,fake_swap_like,,,generated
flickr_cat_000283_swap_pixabay_cat_001731,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/flickr_cat_000283_swap_pixabay_cat_001731.png,holdout,,,fake,fake_swap_like,,,generated
flickr_cat_000607_swap_pixabay_cat_004356,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/flickr_cat_000607_swap_pixabay_cat_004356.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_002195_swap_flickr_cat_000097,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_002195_swap_flickr_cat_000097.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_002044_swap_pixabay_cat_000256,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_002044_swap_pixabay_cat_000256.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_000551_swap_pixabay_cat_004240,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_000551_swap_pixabay_cat_004240.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_002180_swap_flickr_cat_000348,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_002180_swap_flickr_cat_000348.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_002880_swap_pixabay_cat_003635,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_002880_swap_pixabay_cat_003635.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_000347_swap_pixabay_cat_003560,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_000347_swap_pixabay_cat_003560.png,holdout,,,fake,fake_swap_like,,,generated
flickr_cat_000240_swap_pixabay_cat_000166,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/flickr_cat_000240_swap_pixabay_cat_000166.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_000904_swap_pixabay_cat_003089,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_000904_swap_pixabay_cat_003089.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_001167_swap_pixabay_cat_001883,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_001167_swap_pixabay_cat_001883.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_003811_swap_flickr_cat_000369,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_003811_swap_flickr_cat_000369.png,holdout,,,fake,fake_swap_like,,,generated
flickr_cat_000126_swap_pixabay_cat_003866,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/flickr_cat_000126_swap_pixabay_cat_003866.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_002489_swap_pixabay_cat_002492,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_002489_swap_pixabay_cat_002492.png,holdout,,,fake,fake_swap_like,,,generated
flickr_cat_000737_swap_pixabay_cat_000586,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/flickr_cat_000737_swap_pixabay_cat_000586.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_001119_swap_pixabay_cat_004596,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_001119_swap_pixabay_cat_004596.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_002270_swap_pixabay_cat_001785,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_002270_swap_pixabay_cat_001785.png,holdout,,,fake,fake_swap_like,,,generated
flickr_cat_000463_swap_pixabay_cat_000373,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/flickr_cat_000463_swap_pixabay_cat_000373.png,holdout,,,fake,fake_swap_like,,,generated
flickr_cat_000603_swap_pixabay_cat_001352,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/flickr_cat_000603_swap_pixabay_cat_001352.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_002320_swap_pixabay_cat_000919,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_002320_swap_pixabay_cat_000919.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_003806_swap_pixabay_cat_001719,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_003806_swap_pixabay_cat_001719.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_000771_swap_pixabay_cat_003439,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_000771_swap_pixabay_cat_003439.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_001565_swap_pixabay_cat_000425,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_001565_swap_pixabay_cat_000425.png,holdout,,,fake,fake_swap_like,,,generated
pixabay_cat_004499_swap_pixabay_cat_002314,/content/stargan-v2/expr/results/fake_swap_like/holdout/cat/pixabay_cat_004499_swap_pixabay_cat_002314.png,holdout,,,fake,fake_swap_like,,,generated
